売上日,売上金額
2045-12-24,461664
2045-12-25,149220
2045-12-26,141548
2045-12-27,9536
2045-12-28,83961
2045-12-29,64416
2045-12-30,33187
2045-12-31,86160
2046-01-01,248298
2046-01-02,105710
2046-01-03,44200
2046-01-04,133548
2046-01-05,178288
2046-01-06,160776
2046-01-07,193362
2046-01-08,173456
2046-01-09,181628
2046-01-10,219296
2046-01-11,276080
2046-01-12,132925
2046-01-13,82502
2046-01-14,105391
2046-01-15,311328
2046-01-16,40080
2046-01-17,267138
2046-01-18,270016
2046-01-19,72840
2046-01-20,209947
2046-01-21,43920
2046-01-22,166913
2046-01-23,12943
2046-01-24,108372
2046-01-25,155376
2046-01-26,72840
2046-01-27,102208
2046-01-28,221760
2046-01-29,21502
2046-01-30,100675
2046-01-31,154442
2046-02-01,84754
2046-02-02,194157
2046-02-03,388443
2046-02-04,15200
2046-02-05,73945
2046-02-06,361438
2046-02-07,86032
2046-02-08,412580
2046-02-09,292353
2046-02-10,167762
2046-02-11,93201
2046-02-12,50360
2046-02-13,174537
2046-02-14,223353
2046-02-15,39105
2046-02-16,38676
2046-02-17,134792
2046-02-18,12780
2046-02-19,9340
2046-02-20,260820
2046-02-21,270322
2046-02-22,139932
2046-02-23,128256
2046-02-24,209774
2046-02-25,69325
2046-02-26,280500
2046-02-27,35340
2046-02-28,83866
2046-03-01,101416
2046-03-02,150700
2046-03-03,39238
2046-03-04,63232
2046-03-05,56028
2046-03-06,10416
2046-03-07,263466
2046-03-08,164955
2046-03-09,271431
2046-03-10,52611
2046-03-11,164052
2046-03-12,85605
2046-03-13,278528
2046-03-14,65450
2046-03-15,229896
2046-03-16,50597
2046-03-17,192268
2046-03-18,10388
2046-03-19,105985
2046-03-20,419056
2046-03-21,342917
2046-03-22,161915
2046-03-23,144108
2046-03-24,9075
2046-03-25,212646
2046-03-26,158450
2046-03-27,99374
2046-03-28,184842
2046-03-29,96914
2046-03-30,286676
2046-03-31,58190
2046-04-01,157105
2046-04-02,149760
2046-04-03,2547
2046-04-04,53424
2046-04-05,110313
2046-04-06,168084
2046-04-07,68800
2046-04-08,275103
2046-04-09,204765
2046-04-10,99630
2046-04-11,215627
2046-04-12,122880
2046-04-13,43861
2046-04-14,115154
2046-04-15,109158
2046-04-16,64460
2046-04-17,266532
2046-04-18,78844
2046-04-19,96768
2046-04-20,196688
2046-04-21,18912
2046-04-22,83448
2046-04-23,50478
2046-04-24,173100
2046-04-25,40510
2046-04-26,170041
2046-04-27,88488
2046-04-28,66150
2046-04-29,112595
2046-04-30,16455
2046-05-01,330075
2046-05-02,63994
2046-05-03,147594
2046-05-04,247050
2046-05-05,72280
2046-05-06,142389
2046-05-07,350838
2046-05-08,383144
2046-05-09,11290
2046-05-10,254394
2046-05-11,270816
2046-05-12,19233
2046-05-13,276136
2046-05-14,413355
2046-05-15,19019
2046-05-16,198660
2046-05-17,134540
2046-05-18,105860
2046-05-19,211410
2046-05-20,129324
2046-05-21,202476
2046-05-22,20435
2046-05-23,402882
2046-05-24,259650
2046-05-25,98736
2046-05-26,164395
2046-05-27,59058
2046-05-28,231230
2046-05-29,258956
2046-05-30,25656
2046-05-31,26658
2046-06-01,187564
2046-06-02,227322
2046-06-03,85440
2046-06-04,79792
2046-06-05,36224
2046-06-06,149765
2046-06-07,147206
2046-06-08,100714
2046-06-09,85655
2046-06-10,90936
2046-06-11,361989
2046-06-12,165624
2046-06-13,222717
2046-06-14,201963
2046-06-15,222754
2046-06-16,12535
2046-06-17,323232
2046-06-18,21690
2046-06-19,57780
2046-06-20,66004
2046-06-21,23024
2046-06-22,88470
2046-06-23,196320
2046-06-24,61344
2046-06-25,156651
2046-06-26,32832
2046-06-27,22960
2046-06-28,5475
2046-06-29,175070
2046-06-30,148846
2046-07-01,98552
2046-07-02,349305
2046-07-03,358092
2046-07-04,124754
2046-07-05,72491
2046-07-06,167712
2046-07-07,282880
2046-07-08,201145
2046-07-09,320790
2046-07-10,89472
2046-07-11,214968
2046-07-12,228312
2046-07-13,96945
2046-07-14,318222
2046-07-15,25891
2046-07-16,67060
2046-07-17,43809
2046-07-18,89216
2046-07-19,388152
2046-07-20,202742
2046-07-21,239360
2046-07-22,171700
2046-07-23,59220
2046-07-24,68712
2046-07-25,18774
2046-07-26,180041
2046-07-27,13192
2046-07-28,305598
2046-07-29,123816
2046-07-30,166850
2046-07-31,348400
2046-08-01,421950
2046-08-02,80830
2046-08-03,165726
2046-08-04,70876
2046-08-05,152456
2046-08-06,58528
2046-08-07,112070
2046-08-08,3600
2046-08-09,265965
2046-08-10,104302
2046-08-11,18980
2046-08-12,231999
2046-08-13,34560
2046-08-14,201666
2046-08-15,426096
2046-08-16,1901
2046-08-17,5156
2046-08-18,79856
2046-08-19,175232
2046-08-20,93576
2046-08-21,269820
2046-08-22,95832
2046-08-23,351576
2046-08-24,183573
2046-08-25,343896
2046-08-26,131352
2046-08-27,386946
2046-08-28,296459
2046-08-29,251400
2046-08-30,60486
2046-08-31,64998
2046-09-01,208236
2046-09-02,97728
2046-09-03,212568
2046-09-04,84564
2046-09-05,168012
2046-09-06,97056
2046-09-07,103896
2046-09-08,238488
2046-09-09,128044
2046-09-10,180127
2046-09-11,21060
2046-09-12,118769
2046-09-13,96526
2046-09-14,218592
2046-09-15,145635
2046-09-16,349494
2046-09-17,249216
2046-09-18,231312
2046-09-19,90120
2046-09-20,202972
2046-09-21,67678
2046-09-22,4641
2046-09-23,289467
2046-09-24,82492
2046-09-25,91785
2046-09-26,106925
2046-09-27,94980
2046-09-28,189174
2046-09-29,58496
2046-09-30,66798
2046-10-01,161200
2046-10-02,30156
2046-10-03,68198
2046-10-04,232174
2046-10-05,89765
2046-10-06,81760
2046-10-07,112266
2046-10-08,80058
2046-10-09,418779
2046-10-10,176952
2046-10-11,37092
2046-10-12,134004
2046-10-13,160632
2046-10-14,225645
2046-10-15,55242
2046-10-16,224730
2046-10-17,264024
2046-10-18,421771
2046-10-19,52078
2046-10-20,286902
2046-10-21,101400
2046-10-22,61512
2046-10-23,209152
2046-10-24,453120
2046-10-25,261846
2046-10-26,34020
2046-10-27,125615
2046-10-28,266976
2046-10-29,329667
2046-10-30,77452
2046-10-31,50182
2046-11-01,145299
2046-11-02,245514
2046-11-03,71217
2046-11-04,118380
2046-11-05,95411
2046-11-06,90240
2046-11-07,282564
2046-11-08,231477
2046-11-09,79720
2046-11-10,54663
2046-11-11,239475
2046-11-12,28776
2046-11-13,125730
2046-11-14,161910
2046-11-15,239550
2046-11-16,273966
2046-11-17,95958
2046-11-18,203132
2046-11-19,243276
2046-11-20,83148
2046-11-21,5348
2046-11-22,159681
2046-11-23,333684
2046-11-24,380230
2046-11-25,24170
2046-11-26,75446
2046-11-27,329328
2046-11-28,171598
2046-11-29,16608
2046-11-30,66752
2046-12-01,8614
2046-12-02,350697
2046-12-03,129332
2046-12-04,95094
2046-12-05,4098
2046-12-06,48692
2046-12-07,58464
2046-12-08,143936
2046-12-09,115440
2046-12-10,302220
2046-12-11,128358
2046-12-12,130752
2046-12-13,36480
2046-12-14,48216
2046-12-15,85125
2046-12-16,22990
2046-12-17,83214
2046-12-18,5220
2046-12-19,377598
2046-12-20,98793
2046-12-21,88560
2046-12-22,254646
2046-12-23,338184
2046-12-24,64480
2046-12-25,76982
2046-12-26,114144
2046-12-27,129611
2046-12-28,66088
2046-12-29,16164
2046-12-30,47775
2046-12-31,27830
2047-01-01,67830
2047-01-02,286080
2047-01-03,66960
2047-01-04,57988
2047-01-05,191196
2047-01-06,248950
2047-01-07,324088
2047-01-08,173400
2047-01-09,66528
2047-01-10,117650
2047-01-11,62007
2047-01-12,4864
2047-01-13,76440
2047-01-14,39202
2047-01-15,88006
2047-01-16,22600
2047-01-17,313698
2047-01-18,30051
2047-01-19,408117
2047-01-20,29052
2047-01-21,201435
2047-01-22,179654
2047-01-23,224692
2047-01-24,15890
2047-01-25,85632
2047-01-26,303660
2047-01-27,53229
2047-01-28,390720
2047-01-29,216664
2047-01-30,239424
2047-01-31,60233
2047-02-01,42380
2047-02-02,52932
2047-02-03,188520
2047-02-04,33740
2047-02-05,115672
2047-02-06,148666
2047-02-07,74734
2047-02-08,122206
2047-02-09,96991
2047-02-10,133312
2047-02-11,28609
2047-02-12,10596
2047-02-13,93906
2047-02-14,68150
2047-02-15,444714
2047-02-16,35340
2047-02-17,398782
2047-02-18,175912
2047-02-19,19334
2047-02-20,137280
2047-02-21,55680
2047-02-22,12588
2047-02-23,106872
2047-02-24,136192
2047-02-25,232900
2047-02-26,35874
2047-02-27,23617
2047-02-28,130804
2047-03-01,198058
2047-03-02,76908
2047-03-03,153408
2047-03-04,407433
2047-03-05,220164
2047-03-06,433248
2047-03-07,33139
2047-03-08,190542
2047-03-09,21432
2047-03-10,80948
2047-03-11,233688
2047-03-12,120902
2047-03-13,152856
2047-03-14,49625
2047-03-15,341038
2047-03-16,153824
2047-03-17,271800
2047-03-18,136828
2047-03-19,32643
2047-03-20,76072
2047-03-21,50736
2047-03-22,116669
2047-03-23,12180
2047-03-24,144585
2047-03-25,24140
2047-03-26,241178
2047-03-27,37824
2047-03-28,42210
2047-03-29,224532
2047-03-30,384178
2047-03-31,271782
2047-04-01,276415
2047-04-02,296032
2047-04-03,34554
2047-04-04,142800
2047-04-05,38176
2047-04-06,62424
2047-04-07,46326
2047-04-08,308448
2047-04-09,243903
2047-04-10,95511
2047-04-11,9846
2047-04-12,150880
2047-04-13,67199
2047-04-14,4007
2047-04-15,169556
2047-04-16,29692
2047-04-17,152904
2047-04-18,173290
2047-04-19,62424
2047-04-20,159264
2047-04-21,44928
2047-04-22,384930
2047-04-23,17415
2047-04-24,87768
2047-04-25,33675
2047-04-26,75739
2047-04-27,86616
2047-04-28,32319
2047-04-29,300482
2047-04-30,99550
2047-05-01,54922
2047-05-02,276474
2047-05-03,165429
2047-05-04,178376
2047-05-05,46710
2047-05-06,425865
2047-05-07,29932
2047-05-08,220242
2047-05-09,134745
2047-05-10,296970
2047-05-11,43358
2047-05-12,185673
2047-05-13,92701
2047-05-14,177413
2047-05-15,8096
2047-05-16,71799
2047-05-17,210060
2047-05-18,17677
2047-05-19,272250
2047-05-20,84672
2047-05-21,350259
2047-05-22,123708
2047-05-23,132792
2047-05-24,27945
2047-05-25,231840
2047-05-26,105307
2047-05-27,193452
2047-05-28,91728
2047-05-29,388480
2047-05-30,146916
2047-05-31,291975
2047-06-01,286441
2047-06-02,26175
2047-06-03,71575
2047-06-04,150360
2047-06-05,49751
2047-06-06,18200
2047-06-07,412929
2047-06-08,123825
2047-06-09,26976
2047-06-10,217744
2047-06-11,77836
2047-06-12,123080
2047-06-13,34105
2047-06-14,341658
2047-06-15,164800
2047-06-16,151524
2047-06-17,157028
2047-06-18,215700
2047-06-19,363470
2047-06-20,205448
2047-06-21,136110
2047-06-22,117611
2047-06-23,371184
2047-06-24,50848
2047-06-25,99351
2047-06-26,55260
2047-06-27,104560
2047-06-28,315140
2047-06-29,42527
2047-06-30,25753
2047-07-01,400846
2047-07-02,159692
2047-07-03,286572
2047-07-04,156390
2047-07-05,63624
2047-07-06,49077
2047-07-07,79016
2047-07-08,95354
2047-07-09,151262
2047-07-10,66091
2047-07-11,72210
2047-07-12,98520
2047-07-13,118266
2047-07-14,88179
2047-07-15,84576
2047-07-16,122816
2047-07-17,77427
2047-07-18,13446
2047-07-19,197712
2047-07-20,7932
2047-07-21,260322
2047-07-22,38740
2047-07-23,48930
2047-07-24,348521
2047-07-25,82512
2047-07-26,216650
2047-07-27,93844
2047-07-28,205242
2047-07-29,415814
2047-07-30,113022
2047-07-31,421658
2047-08-01,17083
2047-08-02,76860
2047-08-03,123606
2047-08-04,158697
2047-08-05,76792
2047-08-06,49062
2047-08-07,34731
2047-08-08,88724
2047-08-09,5640
2047-08-10,16731
2047-08-11,181771
2047-08-12,26350
2047-08-13,127108
2047-08-14,103600
2047-08-15,27710
2047-08-16,99242
2047-08-17,80066
2047-08-18,142279
2047-08-19,362466
2047-08-20,232509
2047-08-21,163607
2047-08-22,49200
2047-08-23,307692
2047-08-24,287742
2047-08-25,257040
2047-08-26,33816
2047-08-27,324324
2047-08-28,29876
2047-08-29,130194
2047-08-30,114972
2047-08-31,203049
2047-09-01,34793
2047-09-02,121240
2047-09-03,7356
2047-09-04,132408
2047-09-05,96550
2047-09-06,53144
2047-09-07,340510
2047-09-08,162630
2047-09-09,143528
2047-09-10,121030
2047-09-11,129184
2047-09-12,144024
2047-09-13,360561
2047-09-14,72792
2047-09-15,126952
2047-09-16,252386
2047-09-17,38205
2047-09-18,18896
2047-09-19,99204
2047-09-20,163950
2047-09-21,64142
2047-09-22,151611
2047-09-23,177258
2047-09-24,22540
2047-09-25,48048
2047-09-26,221892
2047-09-27,196518
2047-09-28,83592
2047-09-29,123284
2047-09-30,116480
2047-10-01,30681
2047-10-02,367536
2047-10-03,279148
2047-10-04,208560
2047-10-05,193520
2047-10-06,202492
2047-10-07,149188
2047-10-08,209090
2047-10-09,163548
2047-10-10,90455
2047-10-11,29808
2047-10-12,8268
2047-10-13,285039
2047-10-14,31020
2047-10-15,248178
2047-10-16,69058
2047-10-17,104928
2047-10-18,63063
2047-10-19,310848
2047-10-20,175676
2047-10-21,246583
2047-10-22,40359
2047-10-23,223740
2047-10-24,119900
2047-10-25,212316
2047-10-26,127464
2047-10-27,61103
2047-10-28,189905
2047-10-29,110973
2047-10-30,376908
2047-10-31,66495
2047-11-01,154686
2047-11-02,57186
2047-11-03,53235
2047-11-04,146506
2047-11-05,184730
2047-11-06,106194
2047-11-07,151641
2047-11-08,244240
2047-11-09,67918
2047-11-10,19494
2047-11-11,103190
2047-11-12,160398
2047-11-13,8234
2047-11-14,341228
2047-11-15,94880
2047-11-16,11315
2047-11-17,130500
2047-11-18,227012
2047-11-19,14412
2047-11-20,42108
2047-11-21,131744
2047-11-22,238070
2047-11-23,237492
2047-11-24,152796
2047-11-25,95852
2047-11-26,73500
2047-11-27,22185
2047-11-28,201341
2047-11-29,12808
2047-11-30,157794
2047-12-01,352354
2047-12-02,326502
2047-12-03,154194
2047-12-04,199320
2047-12-05,186144
2047-12-06,407484
2047-12-07,314833
2047-12-08,59267
2047-12-09,241670
2047-12-10,112005
2047-12-11,211782
2047-12-12,259647
2047-12-13,121212
2047-12-14,391926
2047-12-15,115536
2047-12-16,37600
2047-12-17,66645
2047-12-18,97743
2047-12-19,3339
2047-12-20,20515
2047-12-21,259666
2047-12-22,24633
2047-12-23,131428
2047-12-24,24318
2047-12-25,209142
2047-12-26,140079
2047-12-27,304444
2047-12-28,99715
2047-12-29,250128
2047-12-30,244398
2047-12-31,159104
2048-01-01,4404
2048-01-02,24198
2048-01-03,171708
2048-01-04,270480
2048-01-05,101200
2048-01-06,19644
2048-01-07,141888
2048-01-08,15730
2048-01-09,20812
2048-01-10,143459
2048-01-11,56808
2048-01-12,55575
2048-01-13,81564
2048-01-14,155904
2048-01-15,168624
2048-01-16,180044
2048-01-17,423936
2048-01-18,57222
2048-01-19,4910
2048-01-20,50634
2048-01-21,92365
2048-01-22,333102
2048-01-23,65160
2048-01-24,87828
2048-01-25,97440
2048-01-26,4746
2048-01-27,267978
2048-01-28,252966
2048-01-29,159988
2048-01-30,9684
2048-01-31,147600
2048-02-01,60775
2048-02-02,27214
2048-02-03,234195
2048-02-04,91740
2048-02-05,26200
2048-02-06,119989
2048-02-07,78752
2048-02-08,3703
2048-02-09,54416
2048-02-10,297600
2048-02-11,236544
2048-02-12,245836
2048-02-13,51350
2048-02-14,90500
2048-02-15,26658
2048-02-16,38502
2048-02-17,67737
2048-02-18,333504
2048-02-19,277536
2048-02-20,153612
2048-02-21,28474
2048-02-22,34740
2048-02-23,263844
2048-02-24,200805
2048-02-25,399564
2048-02-26,398483
2048-02-27,229950
2048-02-28,182880
2048-02-29,405123
2048-03-01,49200
2048-03-02,354456
2048-03-03,6330
2048-03-04,418190
2048-03-05,308520
2048-03-06,40888
2048-03-07,186846
2048-03-08,267530
2048-03-09,73260
2048-03-10,361920
2048-03-11,125280
2048-03-12,141312
2048-03-13,134619
2048-03-14,142758
2048-03-15,191917
2048-03-16,3667
2048-03-17,42456
2048-03-18,83304
2048-03-19,122136
2048-03-20,64560
2048-03-21,250776
2048-03-22,20424
2048-03-23,267148
2048-03-24,132668
2048-03-25,83576
2048-03-26,177650
2048-03-27,87312
2048-03-28,83952
2048-03-29,148863
2048-03-30,207360
2048-03-31,220171
2048-04-01,129903
2048-04-02,62976
2048-04-03,170781
2048-04-04,9309
2048-04-05,182854
2048-04-06,75753
2048-04-07,185163
2048-04-08,214869
2048-04-09,6428
2048-04-10,153550
2048-04-11,66671
2048-04-12,10194
2048-04-13,78876
2048-04-14,142160
2048-04-15,87948
2048-04-16,226678
2048-04-17,357104
2048-04-18,337070
2048-04-19,226876
2048-04-20,142035
2048-04-21,349524
2048-04-22,62019
2048-04-23,277104
2048-04-24,136080
2048-04-25,45990
2048-04-26,31724
2048-04-27,102800
2048-04-28,79506
2048-04-29,97940
2048-04-30,163508
2048-05-01,39069
2048-05-02,96624
2048-05-03,25410
2048-05-04,264063
2048-05-05,90384
2048-05-06,214812
2048-05-07,69248
2048-05-08,59427
2048-05-09,178002
2048-05-10,181020
2048-05-11,112654
2048-05-12,317250
2048-05-13,103950
2048-05-14,78090
2048-05-15,252484
2048-05-16,199864
2048-05-17,7152
2048-05-18,153720
2048-05-19,158102
2048-05-20,71460
2048-05-21,336952
2048-05-22,111769
2048-05-23,76545
2048-05-24,138919
2048-05-25,238501
2048-05-26,112148
2048-05-27,73587
2048-05-28,366224
2048-05-29,45123
2048-05-30,98766
2048-05-31,99019
2048-06-01,53636
2048-06-02,206640
2048-06-03,8892
2048-06-04,68320
2048-06-05,374870
2048-06-06,213048
2048-06-07,83070
2048-06-08,12222
2048-06-09,80605
2048-06-10,318852
2048-06-11,54834
2048-06-12,23596
2048-06-13,37191
2048-06-14,64600
2048-06-15,239932
2048-06-16,95729
2048-06-17,213300
2048-06-18,65580
2048-06-19,314619
2048-06-20,213882
2048-06-21,265540
2048-06-22,130169
2048-06-23,139178
2048-06-24,270636
2048-06-25,214060
2048-06-26,35310
2048-06-27,50400
2048-06-28,52785
2048-06-29,174960
2048-06-30,176579
2048-07-01,251002
2048-07-02,157921
2048-07-03,285464
2048-07-04,240882
2048-07-05,202884
2048-07-06,303202
2048-07-07,138206
2048-07-08,280432
2048-07-09,119664
2048-07-10,110504
2048-07-11,227934
2048-07-12,67000
2048-07-13,73728
2048-07-14,361500
2048-07-15,221464
2048-07-16,99084
2048-07-17,245929
2048-07-18,134496
2048-07-19,257856
2048-07-20,26292
2048-07-21,198058
2048-07-22,105452
2048-07-23,260376
2048-07-24,395680
2048-07-25,45990
2048-07-26,54435
2048-07-27,9732
2048-07-28,54528
2048-07-29,51506
2048-07-30,139524
2048-07-31,28281
2048-08-01,33033
2048-08-02,131920
2048-08-03,66960
2048-08-04,37576
2048-08-05,106220
2048-08-06,71808
2048-08-07,399986
2048-08-08,56754
2048-08-09,410040
2048-08-10,133133
2048-08-11,141120
2048-08-12,153415
2048-08-13,255748
2048-08-14,354585
2048-08-15,25914
2048-08-16,192339
2048-08-17,99489
2048-08-18,96175
2048-08-19,47840
2048-08-20,150360
2048-08-21,388332
2048-08-22,26792
2048-08-23,298300
2048-08-24,120425
2048-08-25,341964
2048-08-26,51136
2048-08-27,45591
2048-08-28,113283
2048-08-29,23496
2048-08-30,15235
2048-08-31,106490
2048-09-01,88226
2048-09-02,126840
2048-09-03,187953
2048-09-04,157850
2048-09-05,19076
2048-09-06,162974
2048-09-07,170392
2048-09-08,57456
2048-09-09,295537
2048-09-10,11645
2048-09-11,147402
2048-09-12,42693
2048-09-13,202150
2048-09-14,302188
2048-09-15,22722
2048-09-16,103870
2048-09-17,222400
2048-09-18,167805
2048-09-19,174217
2048-09-20,87705
2048-09-21,134939
2048-09-22,197934
2048-09-23,19006
2048-09-24,140855
2048-09-25,22650
2048-09-26,58530
2048-09-27,224595
2048-09-28,292941
2048-09-29,223175
2048-09-30,80496
2048-10-01,176700
2048-10-02,44226
2048-10-03,259092
2048-10-04,13080
2048-10-05,154198
2048-10-06,86904
2048-10-07,11214
2048-10-08,142236
2048-10-09,10008
2048-10-10,50838
2048-10-11,165600
2048-10-12,27720
2048-10-13,148599
2048-10-14,124560
2048-10-15,125430
2048-10-16,228438
2048-10-17,392832
2048-10-18,200564
2048-10-19,275796
2048-10-20,382564
2048-10-21,157392
2048-10-22,371577
2048-10-23,215067
2048-10-24,273652
2048-10-25,12876
2048-10-26,65160
2048-10-27,109011
2048-10-28,199752
2048-10-29,8138
2048-10-30,163116
2048-10-31,172278
2048-11-01,245427
2048-11-02,225354
2048-11-03,32461
2048-11-04,195852
2048-11-05,94280
2048-11-06,370975
2048-11-07,36816
2048-11-08,72840
2048-11-09,114270
2048-11-10,305235
2048-11-11,69654
2048-11-12,431756
2048-11-13,157740
2048-11-14,35860
2048-11-15,288230
2048-11-16,74592
2048-11-17,205686
2048-11-18,123473
2048-11-19,36648
2048-11-20,105400
2048-11-21,309285
2048-11-22,220500
2048-11-23,309631
2048-11-24,57766
2048-11-25,133984
2048-11-26,4475
2048-11-27,67451
2048-11-28,123652
2048-11-29,10514
2048-11-30,14575
2048-12-01,86319
2048-12-02,366412
2048-12-03,213100
2048-12-04,235576
2048-12-05,4258
2048-12-06,233814
2048-12-07,447330
2048-12-08,273141
2048-12-09,17996
2048-12-10,69272
2048-12-11,9504
2048-12-12,144913
2048-12-13,243440
2048-12-14,189042
2048-12-15,217700
2048-12-16,18912
2048-12-17,205570
2048-12-18,44010
2048-12-19,275136
2048-12-20,182104
2048-12-21,211280
2048-12-22,166872
2048-12-23,347424
2048-12-24,326190
2048-12-25,67360
2048-12-26,90200
2048-12-27,26376
2048-12-28,455697
2048-12-29,67127
2048-12-30,266290
2048-12-31,103455
2049-01-01,278139
2049-01-02,85239
2049-01-03,10458
2049-01-04,57340
2049-01-05,9291
2049-01-06,118752
2049-01-07,126540
2049-01-08,401408
2049-01-09,297536
2049-01-10,24780
2049-01-11,32124
2049-01-12,10367
2049-01-13,248196
2049-01-14,203346
2049-01-15,26277
2049-01-16,191380
2049-01-17,281139
2049-01-18,67405
2049-01-19,306617
2049-01-20,3741
2049-01-21,75924
2049-01-22,162072
2049-01-23,276556
2049-01-24,353475
2049-01-25,372416
2049-01-26,404482
2049-01-27,246704
2049-01-28,200768
2049-01-29,319412
2049-01-30,71208
2049-01-31,48994
2049-02-01,283557
2049-02-02,273744
2049-02-03,95875
2049-02-04,148016
2049-02-05,49212
2049-02-06,259844
2049-02-07,33672
2049-02-08,373752
2049-02-09,155325
2049-02-10,79957
2049-02-11,34632
2049-02-12,326676
2049-02-13,40350
2049-02-14,51264
2049-02-15,206255
2049-02-16,110515
2049-02-17,461736
2049-02-18,2790
2049-02-19,67564
2049-02-20,235680
2049-02-21,103759
2049-02-22,114400
2049-02-23,207466
2049-02-24,133452
2049-02-25,107424
2049-02-26,140700
2049-02-27,200400
2049-02-28,18420
2049-03-01,25344
2049-03-02,145960
2049-03-03,359168
2049-03-04,9944
2049-03-05,173545
2049-03-06,385204
2049-03-07,69400
2049-03-08,98640
2049-03-09,95760
2049-03-10,215332
2049-03-11,102136
2049-03-12,21434
2049-03-13,13565
2049-03-14,48042
2049-03-15,24462
2049-03-16,86022
2049-03-17,79465
2049-03-18,9330
2049-03-19,178917
2049-03-20,179413
2049-03-21,228450
2049-03-22,87488
2049-03-23,230824
2049-03-24,274512
2049-03-25,125034
2049-03-26,132496
2049-03-27,181146
2049-03-28,309172
2049-03-29,66330
2049-03-30,261986
2049-03-31,214500
2049-04-01,3527
2049-04-02,70470
2049-04-03,262440
2049-04-04,65121
2049-04-05,3321
2049-04-06,58455
2049-04-07,314496
2049-04-08,73458
2049-04-09,24306
2049-04-10,188440
2049-04-11,258885
2049-04-12,49770
2049-04-13,33352
2049-04-14,386601
2049-04-15,93765
2049-04-16,68678
2049-04-17,102150
2049-04-18,18330
2049-04-19,99264
2049-04-20,227825
2049-04-21,99715
2049-04-22,83805
2049-04-23,163224
2049-04-24,108700
2049-04-25,407979
2049-04-26,219186
2049-04-27,39678
2049-04-28,100980
2049-04-29,225875
2049-04-30,149691
2049-05-01,312129
2049-05-02,21966
2049-05-03,74819
2049-05-04,210630
2049-05-05,75486
2049-05-06,109740
2049-05-07,261828
2049-05-08,53360
2049-05-09,171454
2049-05-10,146700
2049-05-11,420420
2049-05-12,107646
2049-05-13,177056
2049-05-14,253260
2049-05-15,88559
2049-05-16,182886
2049-05-17,95172
2049-05-18,128180
2049-05-19,107520
2049-05-20,19812
2049-05-21,235494
2049-05-22,132273
2049-05-23,107751
2049-05-24,288260
2049-05-25,200385
2049-05-26,240630
2049-05-27,233464
2049-05-28,477984
2049-05-29,122171
2049-05-30,121176
2049-05-31,185460
2049-06-01,111274
2049-06-02,45068
2049-06-03,363192
2049-06-04,29176
2049-06-05,88464
2049-06-06,98187
2049-06-07,105576
2049-06-08,88695
2049-06-09,74650
2049-06-10,11496
2049-06-11,64896
2049-06-12,147049
2049-06-13,65044
2049-06-14,3006
2049-06-15,109968
2049-06-16,183309
2049-06-17,294750
2049-06-18,280764
2049-06-19,73120
2049-06-20,40106
2049-06-21,265004
2049-06-22,265752
2049-06-23,218644
2049-06-24,82650
2049-06-25,160950
2049-06-26,34180
2049-06-27,237944
2049-06-28,166870
2049-06-29,62944
2049-06-30,62139
2049-07-01,59100
2049-07-02,281652
2049-07-03,22552
2049-07-04,154318
2049-07-05,27872
2049-07-06,406534
2049-07-07,349206
2049-07-08,242451
2049-07-09,70208
2049-07-10,339592
2049-07-11,114432
2049-07-12,169721
2049-07-13,57980
2049-07-14,37360
2049-07-15,222135
2049-07-16,76011
2049-07-17,82224
2049-07-18,54439
2049-07-19,131712
2049-07-20,149160
2049-07-21,134844
2049-07-22,158884
2049-07-23,207858
2049-07-24,7386
2049-07-25,196786
2049-07-26,24320
2049-07-27,277914
2049-07-28,87192
2049-07-29,67080
2049-07-30,69000
2049-07-31,33281
2049-08-01,107440
2049-08-02,97060
2049-08-03,92876
2049-08-04,66150
2049-08-05,139108
2049-08-06,81475
2049-08-07,247932
2049-08-08,142310
2049-08-09,410028
2049-08-10,185907
2049-08-11,90270
2049-08-12,335930
2049-08-13,73120
2049-08-14,275049
2049-08-15,206262
2049-08-16,161328
2049-08-17,254259
2049-08-18,165060
2049-08-19,180141
2049-08-20,11784
2049-08-21,6129
2049-08-22,434943
2049-08-23,450240
2049-08-24,17200
2049-08-25,102212
2049-08-26,219250
2049-08-27,135915
2049-08-28,96045
2049-08-29,252840
2049-08-30,156297
2049-08-31,267062
2049-09-01,437570
2049-09-02,75810
2049-09-03,165724
2049-09-04,164556
2049-09-05,174537
2049-09-06,120870
2049-09-07,180630
2049-09-08,15795
2049-09-09,31088
2049-09-10,143150
2049-09-11,239356
2049-09-12,108744
2049-09-13,64460
2049-09-14,150620
2049-09-15,97520
2049-09-16,110536
2049-09-17,116165
2049-09-18,155120
2049-09-19,346173
2049-09-20,152460
2049-09-21,368732
2049-09-22,122331
2049-09-23,4869
2049-09-24,92862
2049-09-25,97070
2049-09-26,44690
2049-09-27,246888
2049-09-28,76512
2049-09-29,178200
2049-09-30,24300
2049-10-01,395241
2049-10-02,144432
2049-10-03,124200
2049-10-04,193066
2049-10-05,324478
2049-10-06,114022
2049-10-07,49248
2049-10-08,197296
2049-10-09,27456
2049-10-10,142489
2049-10-11,15106
2049-10-12,78351
2049-10-13,80746
2049-10-14,63756
2049-10-15,161852
2049-10-16,22180
2049-10-17,290160
2049-10-18,248976
2049-10-19,23785
2049-10-20,90300
2049-10-21,176244
2049-10-22,33152
